year,female_parent,male_parent
2021,W10004_0703,PHK76
2021,W10004_0684,PHK76
2021,B37,MO17
2021,PB80,TX779
2021,W10004_0760,PHK76
2021,W10004_0098,PHK76
2021,W10004_0179,PHK76
2021,W10004_1002,PHK76
2021,W10004_0038,PHK76
2021,W10004_0884,PHK76
2021,W10004_0018,PHK76
2021,W10004_0070,PHK76
2021,W10004_0140,PHK76
2021,W10004_0196,PHK76
2021,W10004_0682,PHK76
2021,W10004_0907,PHK76
2021,W10004_0659,PHK76
2021,W10004_0970,PHK76
2021,B14A,H95
2021,W10004_0645,PHK76
2021,W10004_0789,PHK76
2021,W10004_0620,PHK76
2021,W10004_0842,PHK76
2021,W10004_0624,PHK76
2021,W10004_0227,PHK76
2021,W10004_0134,PHK76
2021,W10004_0729,PHK76
2021,W10004_0951,PHK76
2021,W10004_0271,PHK76
2021,W10004_0975,PHK76
2021,W10004_0650,PHK76
2021,W10004_0055,PHK76
2021,W10004_0092,PHK76
2021,B37,OH43
2021,W10004_1063,PHK76
2021,W10004_0292,PHK76
2021,W10004_0732,PHK76
2021,W10004_0602,PHK76
2021,W10004_0380,PHK76
2021,W10004_0901,PHK76
2021,W10004_0013,PHK76
2021,W10004_0779,PHK76
2021,W10004_0061,PHK76
2021,W10004_0918,PHK76
2021,W10004_0747,PHK76
2021,W10004_0928,PHK76
2021,PHB47,PHN82
2021,W10004_0121,PHK76
2021,F42,H95
2021,W10004_0859,PHK76
2021,W10004_0041,PHK76
2021,W10004_0920,PHK76
2021,W10004_0608,PHK76
2021,W10004_1105,PHK76
2021,W10004_1037,PHK76
2021,W10004_0242,PHK76
2021,B37,H95
2021,W10004_0876,PHK76
2021,W10004_0014,PHK76
2021,W10004_0225,PHK76
2021,W10004_0888,PHK76
2021,W10004_1052,PHK76
2021,W10004_0639,PHK76
2021,W10004_0823,PHK76
2021,W10004_0935,PHK76
2021,W10004_0830,PHK76
2021,W10004_0154,PHK76
2021,W10004_0680,PHK76
2021,W10004_0674,PHK76
2021,W10004_0190,PHK76
2021,B73,PHN82
2021,W10004_0955,PHK76
2021,W10004_0189,PHK76
2021,W10004_0146,PHK76
2021,W10004_0869,PHK76
2021,TX777,LH195
2021,W10004_0664,PHK76
2021,W10004_1084,PHK76
2021,W10004_0717,PHK76
2021,W10004_1064,PHK76
2021,W10004_0837,PHK76
2021,W10004_0687,PHK76
2021,W10004_0327,PHK76
2021,W10004_0754,PHK76
2021,W10004_0827,PHK76
2021,W10004_0646,PHK76
2021,W10004_0746,PHK76
2021,W10004_0991,PHK76
2021,W10004_0008,PHK76
2021,W10004_0844,PHK76
2021,W10004_1057,PHK76
2021,W10004_0270,PHK76
2021,W10004_0950,PHK76
2021,W10004_0713,PHK76
2021,W10004_0035,PHK76
2021,W10004_0403,PHK76
2021,W10004_0042,PHK76
2021,W10004_0361,PHK76
2021,TX779,LH195
2021,B73,MO17
2021,W10004_0678,PHK76
2021,W10004_0965,PHK76
2021,W10004_0784,PHK76
2021,W10004_0394,PHK76
2021,W10004_0194,PHK76
2021,W10004_1045,PHK76
2021,W10004_0832,PHK76
2021,B14A,OH43
2021,W10004_0644,PHK76
2021,W10004_0856,PHK76
2021,W10004_0685,PHK76
2021,W10004_0940,PHK76
2021,W10004_0803,PHK76
2021,W10004_0900,PHK76
2021,W10004_0733,PHK76
2021,TX773,TX779
2021,W10004_0658,PHK76
2021,W10004_0916,PHK76
2021,W10004_0383,PHK76
2021,W10004_0206,PHK76
2021,W10004_0047,PHK76
2021,W10004_0419,PHK76
2021,B14A,MO17
2021,W10004_0689,PHK76
2021,W10004_0637,PHK76
2021,W10004_0064,PHK76
2021,W10004_0409,PHK76
2021,F42,OH43
2021,W10004_0799,PHK76
2021,W10004_0688,PHK76
2021,W10004_0974,PHK76
2021,W10004_0794,PHK76
2021,REDEAR,LH195
2021,W10004_1081,PHK76
2021,W10004_0152,PHK76
2021,W10004_0160,PHK76
2021,W10004_0185,PHK76
2021,W10004_0734,PHK76
2021,W10004_0171,PHK76
2021,W10004_0258,PHK76
2021,W10004_0346,PHK76
2021,W10004_0268,PHK76
2021,W10004_0768,PHK76
2021,W10004_0153,PHK76
2021,W10004_0097,PHK76
2021,W10004_0833,PHK76
2021,W10004_0115,PHK76
2021,W10004_0046,PHK76
2021,W10004_0963,PHK76
2021,W10004_0757,PHK76
2021,B73,TX779
2021,W10004_0798,PHK76
2021,W10004_0086,PHK76
2021,W10004_1001,PHK76
2021,W10004_0914,PHK76
2021,W10004_0891,PHK76
2021,W10004_1143,PHK76
2021,W10004_0037,PHK76
2021,TX714,TX779
2021,W10004_0256,PHK76
2021,W10004_0099,PHK76
2021,W10004_0178,PHK76
2021,W10004_0982,PHK76
2021,2369,LH123HT
2021,W10004_0956,PHK76
2021,W10004_0299,PHK76
2021,W10004_0501,PHK76
2021,W10004_0200,PHK76
2021,W10004_0253,PHK76
2021,W10004_0138,PHK76
2021,W10004_0231,PHK76
2021,W10004_0087,PHK76
2021,CG119,CG108
2021,W10004_0027,PHK76
2021,W10004_0204,PHK76
2021,W10004_1011,PHK76
2021,W10004_0010,PHK76
2021,W10004_0336,PHK76
2021,W10004_0161,PHK76
2021,F42,MO17
2021,W10004_0072,PHK76
2021,W10004_0801,PHP02
2021,W10004_0715,PHP02
2021,W10004_0071,PHP02
2021,W10004_0685,PHP02
2021,W10004_1007,PHP02
2021,W10004_0007,PHP02
2021,W10004_0814,PHP02
2021,LH195,TX779
2021,W10004_1011,PHP02
2021,CG44,CGR01
2021,W10004_0822,PHP02
2021,W10004_0673,PHP02
2021,W10004_0914,PHP02
2021,W10004_1032,PHP02
2021,W10004_0394,PHP02
2021,W10004_0134,PHP02
2021,W10004_1123,PHP02
2021,W10004_0053,PHP02
2021,B14A,OH43
2021,W10004_0877,PHP02
2021,W10004_0308,PHP02
2021,W10004_0856,PHP02
2021,F42,OH43
2021,W10004_0689,PHP02
2021,W10004_0918,PHP02
2021,W10004_0798,PHP02
2021,W10004_0140,PHP02
2021,W10004_0751,PHP02
2021,W10004_0626,PHP02
2021,W10004_0069,PHP02
2021,W10004_0632,PHP02
2021,W10004_0974,PHP02
2021,W10004_0192,PHP02
2021,W10004_0734,PHP02
2021,W10004_0612,PHP02
2021,W10004_0032,PHP02
2021,W10004_0127,PHP02
2021,W10004_0133,PHP02
2021,W10004_0224,PHP02
2021,W10004_0038,PHP02
2021,W10004_0154,PHP02
2021,W10004_1118,PHP02
2021,W10004_0072,PHP02
2021,W10004_0851,PHP02
2021,W10004_0161,PHP02
2021,W10004_1018,PHP02
2021,W10004_0427,PHP02
2021,W10004_0271,PHP02
2021,W10004_0167,PHP02
2021,PB80,TX779
2021,W10004_1105,PHP02
2021,W10004_0299,PHP02
2021,B73,PHN82
2021,W10004_1112,PHP02
2021,W10004_0261,PHP02
2021,W10004_1156,PHP02
2021,W10004_0292,PHP02
2021,W10004_0625,PHP02
2021,W10004_0047,PHP02
2021,TX777,LH195
2021,W10004_0221,PHP02
2021,B37,H95
2021,F42,MO17
2021,W10004_0098,PHP02
2021,W10004_1014,PHP02
2021,W10004_0823,PHP02
2021,W10004_0035,PHP02
2021,W10004_0619,PHP02
2021,W10004_0803,PHP02
2021,W10004_0654,PHP02
2021,W10004_0704,PHP02
2021,W10004_0951,PHP02
2021,W10004_0119,PHP02
2021,W10004_0712,PHP02
2021,W10004_0061,PHP02
2021,W10004_0079,PHP02
2021,W10004_0236,PHP02
2021,W10004_0138,PHP02
2021,W10004_0403,PHP02
2021,W10004_0160,PHP02
2021,W10004_0395,PHP02
2021,B37,MO17
2021,W10004_0966,PHP02
2021,W10004_0465,PHP02
2021,W10004_0258,PHP02
2021,REDEAR,LH195
2021,W10004_0031,PHP02
2021,W10004_1057,PHP02
2021,W10004_0674,PHP02
2021,W10004_0768,PHP02
2021,W10004_0149,PHP02
2021,W10004_0467,PHP02
2021,PHB47,PHN82
2021,W10004_0362,PHP02
2021,W10004_0794,PHP02
2021,W10004_0062,PHP02
2021,W10004_0027,PHP02
2021,W10004_0922,PHP02
2021,W10004_0068,PHP02
2021,W10004_0678,PHP02
2021,W10004_0197,PHP02
2021,W10004_0869,PHP02
2021,TX779,LH195
2021,W10004_0713,PHP02
2021,W10004_0884,PHP02
2021,W10004_0930,PHP02
2021,W10004_0703,PHP02
2021,W10004_0616,PHP02
2021,W10004_0639,PHP02
2021,B14A,MO17
2021,W10004_0361,PHP02
2021,W10004_1045,PHP02
2021,W10004_0820,PHP02
2021,LH74,PHN82
2021,W10004_0037,PHP02
2021,W10004_0913,PHP02
2021,W10004_0097,PHP02
2021,B73,TX779
2021,W10004_0344,PHP02
2021,W10004_0336,PHP02
2021,W10004_0844,PHP02
2021,W10004_0013,PHP02
2021,W10004_0291,PHP02
2021,W10004_0733,PHP02
2021,W10004_1140,PHP02
2021,W10004_0185,PHP02
2021,CG119,CG108
2021,W10004_0264,PHP02
2021,W10004_0008,PHP02
2021,W10004_0843,PHP02
2021,W10004_0045,PHP02
2021,W10004_0628,PHP02
2021,W10004_0746,PHP02
2021,W10004_0152,PHP02
2021,W10004_0253,PHP02
2021,W10004_0073,PHP02
2021,W10004_0840,PHP02
2021,PHW52,PHM49
2021,W10004_0106,PHP02
2021,W10004_0306,PHP02
2021,W10004_0741,PHP02
2021,W10004_1064,PHP02
2021,W10004_1037,PHP02
2021,W10004_1052,PHP02
2021,W10004_1104,PHP02
2021,W10004_0199,PHP02
2021,W10004_0705,PHP02
2021,F42,H95
2021,W10004_0982,PHP02
2021,W10004_0928,PHP02
2021,W10004_0419,PHP02
2021,W10004_0166,PHP02
2021,W10004_0389,PHP02
2021,W10004_0169,PHP02
2021,W10004_0121,PHP02
2021,W10004_0112,PHP02
2021,W10004_0682,PHP02
2021,W10004_0203,PHP02
2021,W10004_0087,PHP02
2021,W10004_0885,PHP02
2021,W10004_0991,PHP02
2021,W10004_0963,PHP02
2021,W10004_0848,PHP02
2021,W10004_0717,PHP02
2021,LH82,TX779
2021,B73,MO17
2021,W10004_0078,PHP02
2021,W10004_0826,PHP02
2021,W10004_0852,PHP02
2021,W10004_0393,PHP02
2021,W10004_0217,PHP02
2021,W10004_0672,PHP02
2021,W10004_1015,PHP02
2021,W10004_0042,PHP02
2021,W10004_0756,PHP02
2021,W10004_0065,PHP02
2021,W10004_0832,PHP02
2021,W10004_0212,PHP02
2021,W10004_0498,PHP02
2021,W10004_0684,PHP02
2021,W10004_0891,PHP02
2021,W10004_0270,PHP02
2021,W10004_0935,PHP02
2021,W10004_0964,PHP02
2021,W10004_0147,PHP02
2021,W10004_0505,PHP02
2021,W10004_0781,PHP02
2021,W10004_0064,PHP02
2021,W10004_0417,PHP02
2021,W10004_0014,PHP02
2021,TX714,TX779
2021,W10004_0932,PHP02
2021,W10004_0637,PHP02
2021,W10004_0723,PHP02
2021,W10004_0900,PHP02
2021,W10004_0310,PHP02
2021,B73,PHM49
2021,W10004_1146,PHP02
2021,W10004_0122,PHP02
2021,B14A,H95
2021,W10004_0688,PHP02
2021,W10004_0254,PHP02
2021,W10004_0092,PHP02
2021,W10004_0866,PHP02
2021,PHW52,PHN82
2021,W10004_0782,PHP02
2021,W10004_1080,PHP02
2021,W10004_0859,PHP02
2021,W10004_0819,PHP02
2021,W10004_0220,PHP02
2021,W10004_0837,PHP02
2021,W10004_0646,PHP02
2021,W10004_0858,PHP02
2021,W10004_0664,PHP02
2021,W10004_0010,PHP02
2021,PHG39,PHN82
2021,W10004_0789,PHP02
2021,W10004_0836,PHP02
2021,2369,LH123HT
2021,W10004_0940,PHP02
2021,W10004_0129,PHP02
2021,W10004_0969,PHP02
2021,B37,OH43
2021,W10004_0018,PHP02
2021,W10004_0041,PHP02
2021,W10004_0290,PHP02
2021,W10004_0602,PHP02
2021,W10004_1143,PHP02
2021,W10004_0732,PHP02
2021,W10004_0055,PHP02
2021,W10004_0697,PHP02
2021,W10004_0868,PHP02
2021,W10004_0667,PHP02
2021,W10004_0830,PHP02
2021,W10004_0189,PHP02
2021,W10004_0889,PHP02
2021,W10004_0886,PHP02
2021,TX773,TX779
2021,W10004_0608,PHP02
2021,W10004_0309,PHP02
2021,W10004_0132,PHP02
2021,W10004_0409,PHP02
2021,W10004_0771,PHP02
2021,W10004_0727,PHP02
2021,W10004_0795,PHP02
2021,W10004_1020,PHP02
2021,W10004_0775,PHP02
2021,W10004_0268,PHP02
2021,W10004_0424,PHP02
2021,TX777,LH195
2021,W10004_0965,PHP02
2021,W10004_1063,PHP02
2021,W10004_0487,PHP02
2021,B14A,MO17
2021,W10004_0034,PHP02
2021,W10004_0148,PHP02
2021,W10004_1081,PHP02
2021,W10004_0991,PHP02
2021,W10004_0041,PHP02
2021,W10004_0327,PHP02
2021,W10004_0834,PHP02
2021,W10004_0646,PHP02
2021,PHB47,PHN82
2021,W10004_0963,PHP02
2021,W10004_0956,PHP02
2021,W10004_1099,PHP02
2021,W10004_0465,PHP02
2021,W10004_0608,PHP02
2021,TX773,TX779
2021,W10004_0659,PHP02
2021,W10004_0110,PHP02
2021,W10004_0687,PHP02
2021,W10004_0227,PHP02
2021,W10004_0150,PHP02
2021,W10004_0133,PHP02
2021,W10004_0815,PHP02
2021,W10004_1112,PHP02
2021,B73,MO17
2021,W10004_0943,PHP02
2021,W10004_0095,PHP02
2021,F42,H95
2021,W10004_0013,PHP02
2021,W10004_0783,PHP02
2021,W10004_0614,PHP02
2021,W10004_0253,PHP02
2021,W10004_0913,PHP02
2021,W10004_0756,PHP02
2021,W10004_0011,PHP02
2021,TX714,TX779
2021,W10004_0888,PHP02
2021,W10004_0984,PHP02
2021,W10004_1000,PHP02
2021,W10004_0806,PHP02
2021,W10004_0667,PHP02
2021,W10004_0773,PHP02
2021,W10004_0949,PHP02
2021,W10004_0644,PHP02
2021,B37,MO17
2021,W10004_0059,PHP02
2021,W10004_0071,PHP02
2021,W10004_0907,PHP02
2021,W10004_1002,PHP02
2021,W10004_0818,PHP02
2021,B37,H95
2021,F42,OH43
2021,W10004_0800,PHP02
2021,W10004_0691,PHP02
2021,W10004_0988,PHP02
2021,W10004_0901,PHP02
2021,W10004_0696,PHP02
2021,W10004_0729,PHP02
2021,2369,LH123HT
2021,W10004_0225,PHP02
2021,W10004_0381,PHP02
2021,W10004_0190,PHP02
2021,W10004_0798,PHP02
2021,W10004_0410,PHP02
2021,W10004_0213,PHP02
2021,W10004_0754,PHP02
2021,B37,OH43
2021,W10004_0346,PHP02
2021,W10004_0383,PHP02
2021,W10004_0144,PHP02
2021,LH82,TX779
2021,W10004_0622,PHP02
2021,W10004_0916,PHP02
2021,W10004_0828,PHP02
2021,W10004_0784,PHP02
2021,W10004_0624,PHP02
2021,W10004_0291,PHP02
2021,B73,PHN82
2021,W10004_0704,PHP02
2021,W10004_0966,PHP02
2021,W10004_0179,PHP02
2021,W10004_0112,PHP02
2021,W10004_0795,PHP02
2021,W10004_0751,PHP02
2021,W10004_0154,PHP02
2021,W10004_0039,PHP02
2021,W10004_0101,PHP02
2021,W10004_0981,PHP02
2021,W10004_0877,PHP02
2021,F42,MO17
2021,W10004_0827,PHP02
2021,W10004_0501,PHP02
2021,W10004_0467,PHP02
2021,W10004_0807,PHP02
2021,REDEAR,LH195
2021,W10004_0792,PHP02
2021,W10004_0832,PHP02
2021,W10004_0950,PHP02
2021,W10004_0736,PHP02
2021,W10004_0830,PHP02
2021,W10004_0256,PHP02
2021,W10004_0651,PHP02
2021,W10004_0695,PHP02
2021,W10004_0394,PHP02
2021,W10004_0206,PHP02
2021,W10004_0006,PHP02
2021,W10004_0847,PHP02
2021,W10004_0852,PHP02
2021,W10004_0152,PHP02
2021,W10004_1118,PHP02
2021,W10004_0276,PHP02
2021,W10004_0802,PHP02
2021,W10004_0997,PHP02
2021,W10004_0146,PHP02
2021,W10004_0732,PHP02
2021,W10004_0238,PHP02
2021,W10004_0645,PHP02
2021,W10004_0080,PHP02
2021,W10004_0658,PHP02
2021,W10004_0474,PHP02
2021,W10004_0889,PHP02
2021,W10004_0774,PHP02
2021,W10004_0037,PHP02
2021,PHG39,PHN82
2021,W10004_0675,PHP02
2021,B73,TX779
2021,W10004_0311,PHP02
2021,W10004_0920,PHP02
2021,B73,PHM49
2021,W10004_0776,PHP02
2021,W10004_0430,PHP02
2021,W10004_0065,PHP02
2021,LH74,PHN82
2021,W10004_1018,PHP02
2021,CG44,CGR01
2021,W10004_0197,PHP02
2021,W10004_0892,PHP02
2021,W10004_0241,PHP02
2021,W10004_0702,PHP02
2021,W10004_0775,PHP02
2021,W10004_1057,PHP02
2021,TX779,LH195
2021,W10004_0393,PHP02
2021,W10004_0649,PHP02
2021,W10004_0636,PHP02
2021,W10004_0996,PHP02
2021,W10004_1001,PHP02
2021,W10004_0879,PHP02
2021,W10004_0204,PHP02
2021,W10004_0620,PHP02
2021,W10004_1004,PHP02
2021,W10004_0745,PHP02
2021,W10004_0701,PHP02
2021,W10004_0380,PHP02
2021,PHW52,PHN82
2021,W10004_0403,PHP02
2021,W10004_0669,PHP02
2021,W10004_0086,PHP02
2021,W10004_0147,PHP02
2021,W10004_0412,PHP02
2021,W10004_0757,PHP02
2021,W10004_0194,PHP02
2021,W10004_0711,PHP02
2021,W10004_0396,PHP02
2021,CG119,CG108
2021,W10004_0601,PHP02
2021,W10004_0038,PHP02
2021,W10004_0787,PHP02
2021,W10004_0971,PHP02
2021,B14A,OH43
2021,W10004_0026,PHP02
2021,W10004_0070,PHP02
2021,PHW52,PHM49
2021,W10004_0292,PHP02
2021,W10004_0258,PHP02
2021,W10004_0896,PHP02
2021,W10004_0705,PHP02
2021,W10004_0672,PHP02
2021,W10004_0329,PHP02
2021,W10004_0121,PHP02
2021,W10004_0760,PHP02
2021,W10004_0894,PHP02
2021,W10004_0018,PHP02
2021,W10004_0812,PHP02
2021,W10004_0779,PHP02
2021,W10004_0842,PHP02
2021,W10004_0063,PHP02
2021,W10004_0127,PHP02
2021,W10004_0814,PHP02
2021,W10004_0178,PHP02
2021,W10004_0747,PHP02
2021,W10004_0661,PHP02
2021,W10004_0741,PHP02
2021,W10004_0476,PHP02
2021,W10004_0884,PHP02
2021,W10004_0799,PHP02
2021,W10004_0697,PHP02
2021,W10004_0200,PHP02
2021,PB80,TX779
2021,W10004_0171,PHP02
2021,W10004_0242,PHP02
2021,W10004_0975,PHP02
2021,W10004_0707,PHP02
2021,W10004_0223,PHP02
2021,W10004_0046,PHP02
2021,W10004_1117,PHP02
2021,W10004_0153,PHP02
2021,W10004_0876,PHP02
2021,W10004_0196,PHP02
2021,W10004_0122,PHP02
2021,W10004_1072,PHP02
2021,W10004_0953,PHP02
2021,W10004_0935,PHP02
2021,W10004_0103,PHP02
2021,W10004_0262,PHP02
2021,W10004_0673,PHP02
2021,B14A,H95
2021,W10004_0680,PHP02
2021,W10004_0650,PHP02
2021,W10004_0076,PHP02
2021,W10004_0231,PHP02
2021,W10004_0306,PHP02
2021,W10004_0309,PHP02
2021,W10004_0093,PHP02
2021,W10004_0717,PHP02
2021,LH195,TX779
2021,W10004_0149,PHP02
2021,W10004_0115,PHP02
2021,W10004_0840,PHP02
2021,W10004_0116,PHP02
2021,W10004_0938,PHP02
2021,W10004_0848,PHP02
2021,W10004_0221,PHP02
2021,W10004_0168,PHP02
2021,W10004_0631,PHP02
2021,W10004_0618,PHP02
2021,W10004_0118,PHP02
2021,W10004_0833,PHP02
2021,W10004_1084,PHP02
2021,W10004_0955,PHP02
2021,W10004_0099,PHP02
2021,W10004_0970,PHP02
2021,W10004_0714,PHP02
2021,W10004_0344,PHP02
2021,W10004_0723,PHP02
2021,W10004_0674,PHZ51
2021,W10004_0403,PHZ51
2021,W10004_0217,PHZ51
2021,W10004_0756,PHZ51
2021,W10004_0879,PHZ51
2021,W10004_1118,PHZ51
2021,W10004_0039,PHZ51
2021,W10004_0118,PHZ51
2021,W10004_0812,PHZ51
2021,W10004_0806,PHZ51
2021,W10004_0672,PHZ51
2021,W10004_0011,PHZ51
2021,W10004_0166,PHZ51
2021,W10004_0837,PHZ51
2021,W10004_0830,PHZ51
2021,W10004_0801,PHZ51
2021,W10004_0299,PHZ51
2021,W10004_0886,PHZ51
2021,W10004_0901,PHZ51
2021,W10004_0068,PHZ51
2021,W10004_0221,PHZ51
2021,W10004_0203,PHZ51
2021,W10004_0419,PHZ51
2021,W10004_0208,PHZ51
2021,W10004_0966,PHZ51
2021,W10004_0815,PHZ51
2021,W10004_1063,PHZ51
2021,W10004_0858,PHZ51
2021,W10004_1018,PHZ51
2021,W10004_0501,PHZ51
2021,W10004_0619,PHZ51
2021,W10004_0346,PHZ51
2021,W10004_0264,PHZ51
2021,W10004_0262,PHZ51
2021,W10004_0847,PHZ51
2021,W10004_0168,PHZ51
2021,W10004_0868,PHZ51
2021,W10004_0859,PHZ51
2021,W10004_0827,PHZ51
2021,W10004_0097,PHZ51
2021,W10004_0658,PHZ51
2021,W10004_1104,PHZ51
2021,W10004_0133,PHZ51
2021,W10004_0417,PHZ51
2021,W10004_0197,PHZ51
2021,W10004_0071,PHZ51
2021,W10004_0956,PHZ51
2021,W10004_0803,PHZ51
2021,W10004_0476,PHZ51
2021,W10004_0876,PHZ51
2021,W10004_0161,PHZ51
2021,W10004_0836,PHZ51
2021,W10004_0781,PHZ51
2021,W10004_0076,PHZ51
2021,W10004_0146,PHZ51
2021,W10004_0732,PHZ51
2021,W10004_0884,PHZ51
2021,W10004_0892,PHZ51
2021,W10004_0651,PHZ51
2021,W10004_0840,PHZ51
2021,W10004_0031,PHZ51
2021,W10004_0833,PHZ51
2021,W10004_0035,PHZ51
2021,W10004_1084,PHZ51
2021,W10004_0119,PHZ51
2021,W10004_0932,PHZ51
2021,W10004_0654,PHZ51
2021,W10004_0714,PHZ51
2021,W10004_0073,PHZ51
2021,W10004_1117,PHZ51
2021,W10004_0467,PHZ51
2021,W10004_0098,PHZ51
2021,W10004_0034,PHZ51
2021,W10004_0807,PHZ51
2021,W10004_0189,PHZ51
2021,W10004_0290,PHZ51
2021,W10004_0115,PHZ51
2021,W10004_0224,PHZ51
2021,W10004_0794,PHZ51
2021,W10004_0646,PHZ51
2021,W10004_0127,PHZ51
2021,W10004_0832,PHZ51
2021,W10004_0969,PHZ51
2021,W10004_0856,PHZ51
2021,W10004_0095,PHZ51
2021,W10004_0014,PHZ51
2021,W10004_0920,PHZ51
2021,W10004_0760,PHZ51
2021,W10004_0900,PHZ51
2021,W10004_0116,PHZ51
2021,W10004_0701,PHZ51
2021,W10004_1014,PHZ51
2021,W10004_1004,PHZ51
2021,W10004_0697,PHZ51
2021,W10004_0717,PHZ51
2021,W10004_1045,PHZ51
2021,W10004_0225,PHZ51
2021,W10004_1123,PHZ51
2021,W10004_0649,PHZ51
2021,W10004_0276,PHZ51
2021,W10004_0930,PHZ51
2021,W10004_0997,PHZ51
2021,W10004_0381,PHZ51
2021,W10004_0943,PHZ51
2021,W10004_0888,PHZ51
2021,W10004_0799,PHZ51
2021,W10004_0291,PHZ51
2021,W10004_0055,PHZ51
2021,W10004_0026,PHZ51
2021,W10004_0487,PHZ51
2021,W10004_1105,PHZ51
2021,W10004_0380,PHZ51
2021,W10004_0047,PHZ51
2021,W10004_0771,PHZ51
2021,W10004_0680,PHZ51
2021,W10004_0103,PHZ51
2021,W10004_1081,PHZ51
2021,W10004_0362,PHZ51
2021,W10004_0822,PHZ51
2021,W10004_0474,PHZ51
2021,W10004_1080,PHZ51
2021,W10004_0682,PHZ51
2021,W10004_0688,PHZ51
2021,W10004_0727,PHZ51
2021,W10004_1000,PHZ51
2021,W10004_0622,PHZ51
2021,W10004_0069,PHZ51
2021,W10004_0199,PHZ51
2021,W10004_0754,PHZ51
2021,W10004_0505,PHZ51
2021,W10004_0179,PHZ51
2021,W10004_0086,PHZ51
2021,W10004_0953,PHZ51
2021,W10004_0253,PHZ51
2021,W10004_0409,PHZ51
2021,W10004_0608,PHZ51
2021,W10004_0148,PHZ51
2021,W10004_0996,PHZ51
2021,W10004_0773,PHZ51
2021,W10004_0691,PHZ51
2021,W10004_0798,PHZ51
2021,W10004_0631,PHZ51
2021,W10004_0789,PHZ51
2021,W10004_0204,PHZ51
2021,W10004_0982,PHZ51
2021,W10004_0659,PHZ51
2021,W10004_0687,PHZ51
2021,W10004_0200,PHZ51
2021,W10004_0160,PHZ51
2021,W10004_0616,PHZ51
2021,W10004_0951,PHZ51
2021,W10004_0038,PHZ51
2021,W10004_0707,PHZ51
2021,W10004_0087,PHZ51
2021,W10004_0639,PHZ51
2021,W10004_0736,PHZ51
2021,W10004_0045,PHZ51
2021,W10004_1002,PHZ51
2021,W10004_0848,PHZ51
2021,W10004_1064,PHZ51
2021,W10004_0664,PHZ51
2021,W10004_0268,PHZ51
2021,W10004_0140,PHZ51
2021,W10004_0194,PHZ51
2021,W10004_0628,PHZ51
2021,W10004_1032,PHZ51
2021,W10004_1015,PHZ51
2021,W10004_0061,PHZ51
2021,W10004_0970,PHZ51
2021,W10004_0106,PHZ51
2021,W10004_0336,PHZ51
2021,W10004_0711,PHZ51
2021,W10004_0008,PHZ51
2021,W10004_0852,PHZ51
2021,W10004_1057,PHZ51
2021,W10004_0110,PHZ51
2021,W10004_0395,PHZ51
2021,W10004_0212,PHZ51
2021,W10004_0907,PHZ51
2021,W10004_0099,PHZ51
2021,W10004_0618,PHZ51
2021,W10004_0062,PHZ51
2021,W10004_0818,PHZ51
2021,W10004_0626,PHZ51
2021,W10004_0041,PHZ51
2021,W10004_0963,PHZ51
2021,W10004_0885,PHZ51
2021,W10004_0795,PHZ51
2021,W10004_0129,PHZ51
2021,W10004_0820,PHZ51
2021,W10004_0712,PHZ51
2021,W10004_0602,PHZ51
2021,W10004_0981,PHZ51
2021,W10004_0072,PHZ51
2021,W10004_0747,PHZ51
2021,W10004_0078,PHZ51
2021,W10004_0612,PHZ51
2021,W10004_0271,PHZ51
2021,W10004_0396,PHZ51
2021,W10004_0080,PHZ51
2021,W10004_0729,PHZ51
2021,W10004_0006,PHZ51
2021,W10004_0308,PHZ51
2021,W10004_0465,PHZ51
2021,W10004_0965,PHZ51
2021,W10004_0644,PHZ51
2021,W10004_0394,PHZ51
2021,W10004_0705,PHZ51
2021,W10004_0311,PHZ51
2021,W10004_0684,PHZ51
2021,W10004_0922,PHZ51
2021,W10004_0843,PHZ51
2021,W10004_1037,PHZ51
2021,W10004_0206,PHZ51
2021,W10004_0704,PHZ51
2021,W10004_0665,PHZ51
2021,W10004_0949,PHZ51
2021,W10004_0636,PHZ51
2021,W10004_0065,PHZ51
2021,W10004_0940,PHZ51
2021,W10004_0241,PHZ51
2021,W10004_0079,PHZ51
2021,W10004_0042,PHZ51
2021,W10004_0751,PHZ51
2021,W10004_0950,PHZ51
2021,W10004_0087,PHZ51
2021,W10004_0290,PHZ51
2021,W10004_1072,PHZ51
2021,W10004_0885,PHZ51
2021,W10004_0964,PHZ51
2021,W10004_0624,PHZ51
2021,W10004_0389,PHZ51
2021,W10004_0169,PHZ51
2021,W10004_0018,PHZ51
2021,W10004_0787,PHZ51
2021,W10004_0794,PHZ51
2021,W10004_0776,PHZ51
2021,W10004_0685,PHZ51
2021,W10004_1084,PHZ51
2021,W10004_1015,PHZ51
2021,W10004_0200,PHZ51
2021,W10004_0103,PHZ51
2021,W10004_0476,PHZ51
2021,W10004_0261,PHZ51
2021,W10004_0916,PHZ51
2021,W10004_1146,PHZ51
2021,W10004_0498,PHZ51
2021,W10004_0938,PHZ51
2021,W10004_0194,PHZ51
2021,W10004_0696,PHZ51
2021,W10004_0121,PHZ51
2021,W10004_0675,PHZ51
2021,W10004_0783,PHZ51
2021,W10004_0383,PHZ51
2021,W10004_0646,PHZ51
2021,W10004_0208,PHZ51
2021,W10004_0819,PHZ51
